"language","frequency","word","translation"
"Serbian",227,"видиш","see it"
"Serbian",228,"коју","whom"
"Serbian",229,"управо","just"
"Serbian",230,"чак","even"
"Serbian",231,"око","about"
"Serbian",232,"своју","their"
"Serbian",233,"видимо","see"
"Serbian",234,"гдје","where"
"Serbian",235,"једном","once"
"Serbian",236,"овамо","here"
"Serbian",237,"иде","go"
"Serbian",238,"одавде","from here"
"Serbian",239,"човек","man"
"Serbian",240,"пуно","a lot"
"Serbian",241,"ове","this"
"Serbian",242,"радим","do"
"Serbian",243,"свој","its"
"Serbian",244,"жена","woman"
"Serbian",245,"погледај","Look"
"Serbian",246,"мном","me"
"Serbian",247,"та","this"
"Serbian",248,"јесам","I'm"
"Serbian",249,"душо","baby"
"Serbian",250,"слушај","listen"
"Serbian",251,"лепо","nicely"
"Serbian",252,"новац","money"
"Serbian",253,"отац","father"
"Serbian",254,"чекај","Wait"
"Serbian",255,"теби","to you"
"Serbian",256,"немам","I have"
"Serbian",257,"пута","times"
"Serbian",258,"год","year"
"Serbian",259,"знао","know"
"Serbian",260,"сутра","tomorrow"
"Serbian",261,"јел","right"
"Serbian",262,"јако","very"
"Serbian",263,"врло","very"
"Serbian",264,"сигурно","certainly"
"Serbian",265,"опет","again"
"Serbian",266,"постоји","there"
"Serbian",267,"нисмо","we"
"Serbian",268,"доста","enough"
"Serbian",269,"кога","whom"
"Serbian",270,"кажеш","about"
"Serbian",271,"године","The"
"Serbian",272,"це","will"
"Serbian",273,"довољно","enough"
"Serbian",274,"први","first"
"Serbian",275,"дођи","Come"
"Serbian",276,"момци","boys"
"Serbian",277,"врата","door"
"Serbian",278,"поново","again"
"Serbian",279,"себе","themselves"
"Serbian",280,"имате","have"
"Serbian",281,"место","place"
"Serbian",282,"њих","them"
"Serbian",283,"ова","this"
"Serbian",284,"праву","right"
"Serbian",285,"други","other"
"Serbian",286,"драго","happy"
"Serbian",287,"човече","man"
"Serbian",288,"заједно","together"
"Serbian",289,"горе","up"
"Serbian",290,"мали","small"
"Serbian",291,"брзо","fast"
"Serbian",292,"према","to"
"Serbian",293,"извини","sorry"
"Serbian",294,"жели","wants"
"Serbian",295,"једна","one"
"Serbian",296,"добра","good"
"Serbian",297,"дошао","come"
"Serbian",298,"моју","my"
"Serbian",299,"проблем","problem"
"Serbian",300,"ма","ma"
"Serbian",301,"заиста","indeed"
"Serbian",302,"будем","I"
"Serbian",303,"урадио","done"
"Serbian",304,"сигуран","safe"
"Serbian",305,"даље","further"
"Serbian",306,"овог","this"
"Serbian",307,"кроз","through"
"Serbian",308,"нећеш","will not"
"Serbian",309,"једну","one"
"Serbian",310,"ноћ","night"
"Serbian",311,"њим","it"
"Serbian",312,"унутра","in"
"Serbian",313,"тко","who"
"Serbian",314,"хтео","wanted"
"Serbian",315,"требао","should"
"Serbian",316,"неке","some"
"Serbian",317,"дуго","for a long time"
"Serbian",318,"верујем","I believe"
"Serbian",319,"после","after"
"Serbian",320,"десило","happened"
"Serbian",321,"ову","this"
"Serbian",322,"помоћи","help"
"Serbian",323,"под","under"
"Serbian",324,"пар","couple"
"Serbian",325,"чуо","heard"
"Serbian",326,"овако","like this"
"Serbian",327,"право","right"
"Serbian",328,"начин","way"
"Serbian",329,"вечерас","tonight"
"Serbian",330,"доле","down"
"Serbian",331,"сваки","each"
"Serbian",332,"касније","later"
"Serbian",333,"нама","us"
"Serbian",334,"минута","minute"
"Serbian",335,"извините","sorry"
"Serbian",336,"мог","my"
"Serbian",337,"вама","you"
"Serbian",338,"могла","could"
"Serbian",339,"пусти","let"
"Serbian",340,"неколико","several"
"Serbian",341,"једно","one"
"Serbian",342,"лоше","bad"
"Serbian",343,"надам","I"
"Serbian",344,"ваш","your"
"Serbian",345,"исто","also"
"Serbian",346,"прави","real"
"Serbian",347,"превише","too much"
"Serbian",348,"велики","large"
"Serbian",349,"прво","first"
"Serbian",350,"могли","could"
"Serbian",351,"једног","one"
"Serbian",352,"наш","our"
"Serbian",353,"ћете","will"
"Serbian",354,"идеш","go"
"Serbian",355,"против","against"
"Serbian",356,"буди","be"
"Serbian",357,"овом","this"
"Serbian",358,"биће","being"
"Serbian",359,"том","this"
"Serbian",360,"л","l"
"Serbian",361,"две","two"
"Serbian",362,"супер","super"
"Serbian",363,"мртав","dead"
"Serbian",364,"ваше","your"
"Serbian",365,"долази","comes"
"Serbian",366,"оне","they"
"Serbian",367,"е","e"
"Serbian",368,"догодило","happened"
"Serbian",369,"мислите","think"
"Serbian",370,"преко","over"
"Serbian",371,"нисте","not"
"Serbian",372,"хоће","will"
"Serbian",373,"имају","have"
"Serbian",374,"мислила","thought"
"Serbian",375,"убио","killed"
"Serbian",376,"какав","what"
"Serbian",377,"руке","hands"
"Serbian",378,"број","number"
"Serbian",379,"стани","stop"
"Serbian",380,"помоћ","help"
"Serbian",381,"осим","except"
"Serbian",382,"тачно","exactly"
"Serbian",383,"мајка","mother"
"Serbian",384,"дешава","occurs"
"Serbian",385,"истина","truth"
"Serbian",386,"онај","that"
"Serbian",387,"мисли","thoughts"
"Serbian",388,"свиђа","like"
"Serbian",389,"желите","you"
"Serbian",390,"прије","before"
"Serbian",391,"доћи","come"
"Serbian",392,"долара","dollars"
"Serbian",393,"тешко","heavy"
"Serbian",394,"наше","our"
"Serbian",395,"радио","radio"
"Serbian",396,"назад","back"
"Serbian",397,"људе","people"
"Serbian",398,"врати","return"
"Serbian",399,"његов","his"
"Serbian",400,"куће","home"
"Serbian",401,"тог","the"
"Serbian",402,"будеш","be"
"Serbian",403,"себи","themselves"
"Serbian",404,"ићи","go"
"Serbian",405,"дете","child"
"Serbian",406,"пет","five"
"Serbian",407,"узми","Take"
"Serbian",408,"наћи","find"
"Serbian",409,"чини","makes"
"Serbian",410,"увијек","always"
"Serbian",411,"зове","called"
"Serbian",412,"пријатељ","friend"
"Serbian",413,"вероватно","probably"
"Serbian",414,"ауто","car"
"Serbian",415,"видите","view"
"Serbian",416,"рекли","said"
"Serbian",417,"имала","had"
"Serbian",418,"разумем","understand"
"Serbian",419,"део","part"
"Serbian",420,"овим","this"
"Serbian",421,"након","after"
"Serbian",422,"њу","her"
"Serbian",423,"једноставно","simply"
"Serbian",424,"живота","Life"
"Serbian",425,"имати","have"
"Serbian",426,"престани","cut it out"
"Serbian",427,"бог","god"
"Serbian",428,"знамо","know"
"Serbian",429,"вези","about"
"Serbian",430,"неког","some"
"Serbian",431,"имали","have"
"Serbian",432,"својим","their"
"Serbian",433,"пази","look out"
"Serbian",434,"тип","type"
"Serbian",435,"уз","with"
"Serbian",436,"иза","behind"
"Serbian",437,"др","Dr."
"Serbian",438,"ваша","your"
"Serbian",439,"дао","given"
"Serbian",440,"држи","holds"
"Serbian",441,"прича","story"
"Serbian",442,"говори","says"
"Serbian",443,"друго","else"
"Serbian",444,"син","son"
"Serbian",445,"цу","I"
"Serbian",446,"ћао","hi"
"Serbian",447,"дакле","therefore"
"Serbian",448,"кола","car"
"Serbian",449,"јутро","morning"
"Serbian",450,"свог","their"
"Serbian",451,"њима","to them"
"Serbian",452,"скоро","almost"
"Serbian",453,"отишао","went"
"Serbian",454,"срце","heart"
"Serbian",455,"нови","new"
"Serbian",456,"вријеме","time"
"Serbian",457,"жене","wives"
"Serbian",458,"волео","love"
"Serbian",459,"твоју","your"
"Serbian",460,"ипак","however"
"Serbian",461,"проблема","problems"
"Serbian",462,"ух","ugh"
"Serbian",463,"посла","work"
"Serbian",464,"хало","hello"
"Serbian",465,"добио","received"
"Serbian",466,"одлично","great"
"Serbian",467,"брини","worry"
"Serbian",468,"радимо","do"
"Serbian",469,"гледај","Look"
"Serbian",470,"воли","love"
"Serbian",471,"везе","relations"
"Serbian",472,"овога","this"
"Serbian",473,"питам","ask"
"Serbian",474,"вратити","return"
"Serbian",475,"морате","have"
"Serbian",476,"бар","bar"
"Serbian",477,"мом","my"
"Serbian",478,"спреман","ready"
"Serbian",479,"готово","almost"
"Serbian",480,"дошли","There"
"Serbian",481,"видела","see"
"Serbian",482,"брига","care"
"Serbian",483,"мала","small"
"Serbian",484,"питање","question"
"Serbian",485,"њему","him"
"Serbian",486,"стране","the"
"Serbian",487,"тада","then"
"Serbian",488,"исусе","jeez"
"Serbian",489,"некога","someone"
"Serbian",490,"видети","see"
"Serbian",491,"најбоље","best"
"Serbian",492,"важно","important"
"Serbian",493,"ускоро","soon"
"Serbian",494,"господо","Gentlemen"
"Serbian",495,"ха","ha"
"Serbian",496,"полако","slowly"
"Serbian",497,"драга","honey"
"Serbian",498,"потпуно","completely"
"Serbian",499,"тренутак","moment"
"Serbian",500,"стари","old"
"Serbian",501,"оца","Father"
"Serbian",502,"главу","head"
"Serbian",503,"каква","what"
"Serbian",504,"икада","Ever"
"Serbian",505,"убити","kill"
"Serbian",506,"девојка","girl"
"Serbian",507,"сама","itself"
"Serbian",508,"љубав","love"
"Serbian",509,"желео","I"
"Serbian",510,"немаш","do not have"
"Serbian",511,"град","city"
"Serbian",512,"урадим","do"
"Serbian",513,"жену","woman"
"Serbian",514,"хоћете","want"
"Serbian",515,"уопште","at all"
"Serbian",516,"причаш","talk"
"Serbian",517,"човека","man"
"Serbian",518,"опрости","sorry"
"Serbian",519,"понекад","sometimes"
"Serbian",520,"његова","his"
"Serbian",521,"такође","also"
"Serbian",522,"чега","which"
"Serbian",523,"сјајно","splendidly"
"Serbian",524,"сати","o'clock"
"Serbian",525,"догађа","occurs"
"Serbian",526,"лако","easily"
"Serbian",527,"лаку","good"
"Serbian",528,"бисмо","to"
"Serbian",529,"требали","should"
"Serbian",530,"знала","know"
"Serbian",531,"животу","life"
"Serbian",532,"њом","her"
"Serbian",533,"свет","world"
"Serbian",534,"очи","eyes"
"Serbian",535,"најбољи","best"
"Serbian",536,"несто","something"
"Serbian",537,"добити","get"
"Serbian",538,"велика","great"
"Serbian",539,"отићи","leave"
"Serbian",540,"једини","only"
"Serbian",541,"кућу","house"
"Serbian",542,"крај","end"
"Serbian",543,"пријатељи","Friends"
"Serbian",544,"раније","before"
"Serbian",545,"руку","hand"
"Serbian",546,"права","rights"
"Serbian",547,"поред","by"
"Serbian",548,"стално","constantly"
"Serbian",549,"опростите","sorry"
"Serbian",550,"напоље","out"
"Serbian",551,"тек","only"
"Serbian",552,"морао","had"
"Serbian",553,"осећам","I feel"
"Serbian",554,"ван","out"
"Serbian",555,"наша","our"
"Serbian",556,"радите","work"
"Serbian",557,"пола","half"
"Serbian",558,"овој","this"
"Serbian",559,"пред","before"
"Serbian",560,"волиш","love"
"Serbian",561,"сат","watch"
"Serbian",562,"свету","world"
"Serbian",563,"брат","brother"
"Serbian",564,"идеја","idea"
"Serbian",565,"кажу","say"
"Serbian",566,"изгледаш","look"
"Serbian",567,"ноћи","night"
"Serbian",568,"чујем","I hear"
"Serbian",569,"засто","why"
"Serbian",570,"уради","do"
"Serbian",571,"јос","more"
"Serbian",572,"мојој","my"
"Serbian",573,"живи","the living"
"Serbian",574,"дечко","boy"
"Serbian",575,"раде","work"
"Serbian",576,"јеби","fuck"
"Serbian",577,"јебени","fucking"
"Serbian",578,"момак","guy"
"Serbian",579,"свих","All"
"Serbian",580,"негде","somewhere"
"Serbian",581,"ваљда","I guess"
"Serbian",582,"друге","other"
"Serbian",583,"моћи","can"
"Serbian",584,"заправо","actually"
"Serbian",585,"моји","my"
"Serbian",586,"нашао","found"
"Serbian",587,"знати","know"
"Serbian",588,"немамо","we have"
"Serbian",589,"дивно","delightfully"
"Serbian",590,"озбиљно","seriously"
"Serbian",591,"одакле","where"
"Serbian",592,"учинити","make"
"Serbian",593,"твог","your"
"Serbian",594,"нећемо","we"
"Serbian",595,"сигурна","safe"
"Serbian",596,"недеље","weeks"
"Serbian",597,"знају","know"
"Serbian",598,"пиштољ","pistol"
"Serbian",599,"крају","end"
"Serbian",600,"близу","close"
"Serbian",601,"сата","hours"
"Serbian",602,"знас","know"
"Serbian",603,"води","water"
"Serbian",604,"бисте","to"
"Serbian",605,"ајде","come on"
"Serbian",606,"но","than"
"Serbian",607,"јасно","clear"
"Serbian",608,"драги","honey"
"Serbian",609,"лице","face"
"Serbian",610,"претпостављам","I guess"
"Serbian",611,"четири","four"
"Serbian",612,"дати","give"
"Serbian",613,"требала","should"
"Serbian",614,"ју","it"
"Serbian",615,"цео","whole"
"Serbian",616,"остани","Stay"
"Serbian",617,"чудно","strangely"
"Serbian",618,"госпођо","Mrs."
"Serbian",619,"новца","Money"
"Serbian",620,"смрт","death"
"Serbian",621,"свом","its"
"Serbian",622,"заборави","Remember"
"Serbian",623,"сан","dream"
"Serbian",624,"вратио","back"
"Serbian",625,"хтела","wanted"
"Serbian",626,"свега","only"
"Serbian",627,"видели","view"
"Serbian",628,"између","between"
"Serbian",629,"немојте","Do"
"Serbian",630,"неку","a"
"Serbian",631,"радити","work"
"Serbian",632,"далеко","far"
"Serbian",633,"видио","seen"
"Serbian",634,"дошла","came"
"Serbian",635,"људима","people"
"Serbian",636,"јебено","fuck"
"Serbian",637,"дођавола","hell"
"Serbian",638,"сине","son"
"Serbian",639,"собу","Service"
"Serbian",640,"дајте","Give"
"Serbian",641,"остати","remain"
"Serbian",642,"попут","like"
"Serbian",643,"мојим","my"
"Serbian",644,"двоје","two"
"Serbian",645,"брод","ship"
"Serbian",646,"остави","leave"
"Serbian",647,"говорим","speak"
"Serbian",648,"зовем","call"
"Serbian",649,"изгубио","lost"
"Serbian",650,"даме","ladies"
"Serbian",651,"седи","sitting"
"Serbian",652,"појма","term"
"Serbian",653,"потребно","required"
"Serbian",654,"свима","everyone"
"Serbian",655,"случају","case"
"Serbian",656,"звучи","Sounds"
"Serbian",657,"капетане","Captain"
"Serbian",658,"спремни","ready"
"Serbian",659,"реч","word"
"Serbian",660,"направио","made"
"Serbian",661,"воде","water"
"Serbian",662,"полиција","police"
"Serbian",663,"прилично","pretty"
"Serbian",664,"план","plan"
"Serbian",665,"отвори","open"
"Serbian",666,"игра","game"
"Serbian",667,"желе","jelly"
"Serbian",668,"девојке","girls"
"Serbian",669,"напред","forward"
"Serbian",670,"говориш","talking"
"Serbian",671,"сина","son"
"Serbian",672,"хајдемо","let"
"Serbian",673,"пиће","drink"
"Serbian",674,"смрти","death"
"Serbian",675,"другог","other"
"Serbian",676,"рат","war"
"Serbian",677,"икад","ever"
"Serbian",678,"испод","below"
"Serbian",679,"луд","crazy"
"Serbian",680,"децу","Children"
"Serbian",681,"сећаш","remember"
"Serbian",682,"места","Places"
"Serbian",683,"мрзим","I hate"
"Serbian",684,"видјети","see"
"Serbian",685,"питања","questions"
"Serbian",686,"шест","six"
"Serbian",687,"оружје","weapon"
"Serbian",688,"ови","these"
"Serbian",689,"особа","person"
"Serbian",690,"мање","less"
"Serbian",691,"деца","children"
"Serbian",692,"ах","ah"
"Serbian",693,"пријатеља","friends"
"Serbian",694,"урадити","do"
"Serbian",695,"срећан","happy"
"Serbian",696,"ње","her"
"Serbian",697,"соби","Room"
"Serbian",698,"граду","town"
"Serbian",699,"шансе","chances"
"Serbian",700,"смири","calm"
"Serbian",701,"коме","whom"
"Serbian",702,"могуће","possibly"
"Serbian",703,"одем","go"
"Serbian",704,"чујеш","hear"
"Serbian",705,"причам","talk"
"Serbian",706,"случај","case"
"Serbian",707,"свако","everyone"
"Serbian",708,"јесу","are"
"Serbian",709,"једино","solely"
"Serbian",710,"учинио","done"
"Serbian",711,"помогнем","help"
"Serbian",712,"човјече","man"
"Serbian",713,"брате","brother"
"Serbian",714,"бога","God"
"Serbian",715,"реците","Tell"
"Serbian",716,"миру","Peace"
"Serbian",717,"бит","bit"
"Serbian",718,"разлог","reason"
"Serbian",719,"тхе","The"
"Serbian",720,"дође","there"
"Serbian",721,"погледајте","look"
"Serbian",722,"истину","Truth"
"Serbian",723,"висе","more"
"Serbian",724,"разумеш","understand"
"Serbian",725,"аха","aha"
"Serbian",726,"урадиш","do"
"Serbian",727,"умро","died"
"Serbian",728,"ових","these"
"Serbian",729,"овоме","this"
"Serbian",730,"тражим","ask"
"Serbian",731,"десет","ten"
"Serbian",732,"речи","words"
"Serbian",733,"чула","heard"
"Serbian",734,"земљи","country"
"Serbian",735,"њој","her"
"Serbian",736,"нетко","someone"
"Serbian",737,"сва","every"
"Serbian",738,"такав","such"
"Serbian",739,"путу","road"
"Serbian",740,"његове","its"
"Serbian",741,"некако","somehow"
"Serbian",742,"бојим","I'm"
"Serbian",743,"земљу","country"
"Serbian",744,"узео","took"
"Serbian",745,"дали","given"
"Serbian",746,"биле","were"
"Serbian",747,"вече","evening"
"Serbian",748,"испред","before"
"Serbian",749,"филм","movie"
"Serbian",750,"питао","asked"
"Serbian",751,"неким","some"
"Serbian",752,"кућа","house"
"Serbian",753,"свим","All"
"Serbian",754,"пријатељу","Friend"
"Serbian",755,"љубави","love"
"Serbian",756,"звао","called"
"Serbian",757,"њен","her"
"Serbian",758,"оног","that"
"Serbian",759,"његово","its"
"Serbian",760,"остали","remaining"
"Serbian",761,"месту","place"
"Serbian",762,"вратим","back"
"Serbian",763,"пошто","after"
"Serbian",764,"твом","your"
"Serbian",765,"синоћ","last night"
"Serbian",766,"сестра","sister"
"Serbian",767,"помози","help"
"Serbian",768,"могло","could"
"Serbian",769,"покушавам","I'm trying"
"Serbian",770,"крв","blood"
"Serbian",771,"чим","as"
"Serbian",772,"телефон","phone"
"Serbian",773,"сваког","each"
"Serbian",774,"буду","be"
"Serbian",775,"ето","behold"
"Serbian",776,"боли","pain"
"Serbian",777,"човјек","man"
"Serbian",778,"последњи","last"
"Serbian",779,"настави","continue"
"Serbian",780,"краја","end"
"Serbian",781,"кревет","bed"
"Serbian",782,"лепа","beautiful"
"Serbian",783,"састанак","meeting"
"Serbian",784,"какве","what"
"Serbian",785,"господин","Mr."
"Serbian",786,"оче","Father"
"Serbian",787,"кажете","say"
"Serbian",788,"напољу","outdoors"
"Serbian",789,"никога","no one"
"Serbian",790,"својој","its"
"Serbian",791,"сећам","I remember"
"Serbian",792,"одеш","go"
"Serbian",793,"пожури","come on"
"Serbian",794,"отишла","left"
"Serbian",795,"нашли","found"
"Serbian",796,"тело","body"
"Serbian",797,"мозда","maybe"
"Serbian",798,"урадила","done"
"Serbian",799,"сами","yourself"
"Serbian",800,"поруку","Message"
"Serbian",801,"требам","I need"
"Serbian",802,"тих","quiet"
"Serbian",803,"неце","will"
"Serbian",804,"вашу","your"
"Serbian",805,"будемо","be"
"Serbian",806,"прва","first"
"Serbian",807,"једина","only"
"Serbian",808,"ијуди","people"
"Serbian",809,"к","to"
"Serbian",810,"смешно","ridiculously"
"Serbian",811,"волела","love"
"Serbian",812,"ниста","nothing"
"Serbian",813,"оставио","left"
"Serbian",814,"другу","other"
"Serbian",815,"остало","other"
"Serbian",816,"уреду","office"
"Serbian",817,"цемо","We will"
"Serbian",818,"идите","go"
"Serbian",819,"слушајте","Listen"
"Serbian",820,"долазим","come"
"Serbian",821,"света","world"
"Serbian",822,"јацк","jack"
"Serbian",823,"брже","faster"
"Serbian",824,"направити","make"
"Serbian",825,"важи","okay"
"Serbian",826,"исти","same"
"Serbian",827,"мозес","can"
"Serbian",828,"другом","other"
"Serbian",829,"докторе","Doctor"
"Serbian",830,"збогом","goodbye"
"Serbian",831,"ноге","legs"
"Serbian",832,"доктор","doctor"
"Serbian",833,"излази","out"
"Serbian",834,"добре","good"
"Serbian",835,"твојим","your"
"Serbian",836,"сваком","each"
"Serbian",837,"нитко","no"
"Serbian",838,"тражи","search"
"Serbian",839,"разлога","Reasons"
"Serbian",840,"питању","the"
"Serbian",841,"ђавола","Hell"
"Serbian",842,"стави","put"
"Serbian",843,"узети","take"
"Serbian",844,"желимо","we"
"Serbian",845,"ред","order"
"Serbian",846,"друга","other"
"Serbian",847,"вец","but"
"Serbian",848,"проклетство","damnation"
"Serbian",849,"добри","good"
"Serbian",850,"породица","family"
"Serbian",851,"послу","job"
"Serbian",852,"муж","husband"
"Serbian",853,"заборавио","forgotten"
"Serbian",854,"свакако","of course"
"Serbian",855,"постоје","There are"
"Serbian",856,"обоје","both"
"Serbian",857,"дупе","ass"
"Serbian",858,"девојку","girl"
"Serbian",859,"морати","have to"
"Serbian",860,"урадимо","do"
"Serbian",861,"чека","waiting"
"Serbian",862,"нашу","our"
"Serbian",863,"разговарати","talk"
"Serbian",864,"земље","country"
"Serbian",865,"тражио","asked"
"Serbian",866,"бок","hi"
"Serbian",867,"иако","although"
"Serbian",868,"нити","neither"
"Serbian",869,"куда","where"
"Serbian",870,"ким","cumin"
"Serbian",871,"покушао","tried"
"Serbian",872,"града","City"
"Serbian",873,"одговор","reply"
"Serbian",874,"лијепо","nicely"
"Serbian",875,"школу","school"
"Serbian",876,"бићу","I will be"
"Serbian",877,"његову","its"
"Serbian",878,"мртва","dead"
"Serbian",879,"брата","brother"
"Serbian",880,"зовеш","call"
"Serbian",881,"срања","shit"
"Serbian",882,"жив","alive"
"Serbian",883,"ка","to"
"Serbian",884,"краљ","king"
"Serbian",885,"собом","themselves"
"Serbian",886,"пас","dog"
"Serbian",887,"гдине","Mr."
"Serbian",888,"одлази","leaves"
"Serbian",889,"пустите","release"
"Serbian",890,"велике","large"
"Serbian",891,"причу","story"
"Serbian",892,"иду","go"
"Serbian",893,"мјесто","place"
"Serbian",894,"мојих","my"
"Serbian",895,"чули","heard"
"Serbian",896,"нашег","our"
"Serbian",897,"долазе","come"
"Serbian",898,"посебно","especially"
"Serbian",899,"мисле","think"
"Serbian",900,"схватио","understood"
"Serbian",901,"главни","main"
"Serbian",902,"почео","started"
"Serbian",903,"јеботе","fuck"
"Serbian",904,"гледам","watch"
"Serbian",905,"следећи","next"
"Serbian",906,"милиона","million"
"Serbian",907,"позив","call"
"Serbian",908,"послао","sent"
"Serbian",909,"правила","regulations"
"Serbian",910,"месеци","months"
"Serbian",911,"којој","whom"
"Serbian",912,"целу","whole"
"Serbian",913,"седам","seven"
"Serbian",914,"касно","late"
"Serbian",915,"требаш","need"
"Serbian",916,"мр","MA"
"Serbian",917,"хоћемо","we"
"Serbian",918,"кунем","I swear"
"Serbian",919,"носи","bears"
"Serbian",920,"тиме","thereby"
"Serbian",921,"уста","mouth"
"Serbian",922,"овуда","this way"
"Serbian",923,"оде","go"
"Serbian",924,"постао","become"
"Serbian",925,"типа","Type"
"Serbian",926,"тој","the"
"Serbian",927,"т","t"
"Serbian",928,"бољи","better"
"Serbian",929,"обично","usually"
"Serbian",930,"страшно","dreadfully"
"Serbian",931,"урадили","done"
"Serbian",932,"хтио","wanted"
"Serbian",933,"твојој","your"
"Serbian",934,"спремна","ready"
"Serbian",935,"једва","barely"
"Serbian",936,"чекајте","wait"
"Serbian",937,"знали","Know"
"Serbian",938,"пише","writes"
"Serbian",939,"некад","once"
"Serbian",940,"нећете","not"
"Serbian",941,"живим","live"
"Serbian",942,"знаци","signs"
"Serbian",943,"твоји","your"
"Serbian",944,"стигао","arrived"
"Serbian",945,"паре","money"
"Serbian",946,"вести","news"
"Serbian",947,"нова","nova"
"Serbian",948,"сачекај","wait"
"Serbian",949,"познајем","I know"
"Serbian",950,"мајку","mother"
"Serbian",951,"потребан","required"
"Serbian",952,"враћам","back"
"Serbian",953,"вечеру","dinner"
"Serbian",954,"одемо","go"
"Serbian",955,"океј","ok"
"Serbian",956,"годину","year"
"Serbian",957,"земља","country"
"Serbian",958,"воду","water"
"Serbian",959,"полицију","police"
"Serbian",960,"друштво","society"
"Serbian",961,"лош","bad"
"Serbian",962,"стара","old"
"Serbian",963,"користи","used"
"Serbian",964,"богу","God"
"Serbian",965,"занима","care"
"Serbian",966,"соба","room"
"Serbian",967,"улази","inputs"
"Serbian",968,"уствари","indeed"
"Serbian",969,"свуда","everywhere"
"Serbian",970,"коначно","finally"
"Serbian",971,"мозе","can"
"Serbian",972,"морају","have"
"Serbian",973,"кажи","Tell"
"Serbian",974,"невероватно","unlikely"
"Serbian",975,"стан","apartment"
"Serbian",976,"желела","wanted"
"Serbian",977,"савршено","perfectly"
"Serbian",978,"спусти","down"
"Serbian",979,"какво","what"
"Serbian",980,"требају","should"
"Serbian",981,"гледаш","watch"
"Serbian",982,"потребна","required"
"Serbian",983,"страни","side"
"Serbian",984,"оних","those"
"Serbian",985,"некада","sometimes"
"Serbian",986,"нецу","I will not"
"Serbian",987,"yоу","You"
"Serbian",988,"около","around"
"Serbian",989,"натраг","back"
"Serbian",990,"среће","happiness"
"Serbian",991,"породицу","family"
"Serbian",992,"писмо","letter"
"Serbian",993,"ум","mind"
"Serbian",994,"самном","me"
"Serbian",995,"велику","great"
"Serbian",996,"годинама","years"
"Serbian",997,"вашег","your"
"Serbian",998,"прошле","last"
"Serbian",999,"јесмо","we're"
"Serbian",1000,"курац","dick"
"Slovak",1,"to","it"
"Slovak",2,"sa","the"
"Slovak",3,"je","them"
"Slovak",4,"si","yourself"
"Slovak",5,"a","and"
"Slovak",6,"som","I"
"Slovak",7,"na","to"
"Slovak",8,"že","that"
"Slovak",9,"čo","what"
"Slovak",10,"nie","not"
"Slovak",11,"v","in"
"Slovak",12,"ako","as"
"Slovak",13,"tak","so"
"Slovak",14,"ale","but"
"Slovak",15,"by","by"
"Slovak",16,"s","with"
"Slovak",17,"tu","here"
"Slovak",18,"mi","me"
"Slovak",19,"do","to"
"Slovak",20,"ja","I"
"Slovak",21,"o","about"
"Slovak",22,"sme","are"
"Slovak",23,"áno","yes"
"Slovak",24,"ste","You"
"Slovak",25,"ma","me"
"Slovak",26,"z","from"
"Slovak",27,"už","already"
"Slovak",28,"len","only"
"Slovak",29,"ty","the"
"Slovak",30,"ho","him"
"Slovak",31,"ti","you"
"Slovak",32,"aby","that"
"Slovak",33,"dobre","well"
"Slovak",34,"keď","when"
"Slovak",35,"za","for"
"Slovak",36,"ťa","you"
"Slovak",37,"ak","if"
"Slovak",38,"tam","there"
"Slovak",39,"sú","are"
"Slovak",40,"pre","for"
"Slovak",41,"bol","was"
"Slovak",42,"hej","hey"
"Slovak",43,"toto","this"
"Slovak",44,"teraz","now"
"Slovak",45,"niečo","anything"
"Slovak",46,"prečo","why"
"Slovak",47,"no","yet"
"Slovak",48,"mám","I've"
"Slovak",49,"aj","also"
"Slovak",50,"ich","their"
"Slovak",51,"byť","be"
"Slovak",52,"ten","the"
"Slovak",53,"bude","will"
"Slovak",54,"všetko","everything"
"Slovak",55,"vás","you"
"Slovak",56,"kde","where"
"Slovak",57,"ju","it"
"Slovak",58,"nič","nothing"
"Slovak",59,"ešte","more"
"Slovak",60,"vám","you"
"Slovak",61,"kto","who"
"Slovak",62,"tom","the"
"Slovak",63,"po","after"
"Slovak",64,"máš","have"
"Slovak",65,"k","to"
"Slovak",66,"môj","my"
"Slovak",67,"toho","thereof"
"Slovak",68,"bolo","was"
"Slovak",69,"prosím","please"
"Slovak",70,"alebo","or"
"Slovak",71,"vieš","you know"
"Slovak",72,"myslím","I"
"Slovak",73,"má","has"
"Slovak",74,"takže","so"
"Slovak",75,"mňa","me"
"Slovak",76,"veľmi","very"
"Slovak",77,"bola","was"
"Slovak",78,"poriadku","Regulations"
"Slovak",79,"nikdy","never"
"Slovak",80,"tým","team"
"Slovak",81,"jeho","its"
"Slovak",82,"viem","I"
"Slovak",83,"nás","us"
"Slovak",84,"ani","or"
"Slovak",85,"jej","its"
"Slovak",86,"mal","had"
"Slovak",87,"od","from"
"Slovak",88,"chcem","I"
"Slovak",89,"potom","then"
"Slovak",90,"ďakujem","thank you"
"Slovak",91,"so","with"
"Slovak",92,"možno","maybe"
"Slovak",93,"mu","him"
"Slovak",94,"neviem","I do not know"
"Slovak",95,"povedal","said"
"Slovak",96,"oh","oh"
"Slovak",97,"vy","you"
"Slovak",98,"teba","you"
"Slovak",99,"chceš","you"
"Slovak",100,"ísť","go"
"Slovak",101,"on","he"
